Hand,Rank,OrderedRank
Kd,Qh,Jh,7h,1,1
Kd,Qh,Jh,7d,1,1
Kd,Qh,Jh,7c,1,1
Kd,Qh,Jd,7s,1,1
Kd,Qh,Jd,7h,1,1
Kd,Qh,Jd,7d,1,1
Kd,Qh,Jd,7c,1,1
Kd,Qh,Jc,7s,1,1
Kd,Qh,Jc,7h,1,1
Kd,Qh,Jc,7d,1,1
Kd,Qh,Jc,7c,1,1
Kd,Qd,Js,7s,1,1
Kd,Qd,Js,7h,1,1
Kd,Qd,Js,7d,1,1
Kd,Qd,Js,7c,1,1
Kd,Qd,Jh,7s,1,1
Kd,Qd,Jh,7h,1,1
Kd,Qd,Jh,7d,1,1
Kd,Qd,Jh,7c,1,1
Kd,Qd,Jd,7s,1,1
Kd,Qd,Jd,7h,1,1
Kd,Qd,Jd,7d,1,1
Kd,Qd,Jd,7c,1,1
Kd,Qd,Jc,7s,1,1
Kd,Qd,Jc,7h,1,1
Kd,Qd,Jc,7d,1,1
Kd,Qd,Jc,7c,1,1
Kd,Qc,Js,7s,1,1
Kd,Qc,Js,7h,1,1
Kd,Qc,Js,7d,1,1
Kd,Qc,Js,7c,1,1
Kd,Qc,Jh,7s,1,1
Kd,Qc,Jh,7h,1,1
Kd,Qc,Jh,7d,1,1
Kd,Qc,Jh,7c,1,1
Kd,Qc,Jd,7s,1,1
Kd,Qc,Jd,7h,1,1
Kd,Qc,Jd,7d,1,1
Kd,Qc,Jd,7c,1,1
Kd,Qc,Jc,7s,1,1
Kd,Qc,Jc,7h,1,1
Kd,Qc,Jc,7d,1,1
Kd,Qc,Jc,7c,1,1
Kc,Qs,Js,7s,1,1
Kc,Qs,Js,7h,1,1
Kc,Qs,Js,7d,1,1
Kc,Qs,Js,7c,1,1
Kc,Qs,Jh,7s,1,1
Kc,Qs,Jh,7h,1,1
Kc,Qs,Jh,7d,1,1
Kc,Qs,Jh,7c,1,1
Kc,Qs,Jd,7s,1,1
Kc,Qs,Jd,7h,1,1
Kc,Qs,Jd,7d,1,1
Kc,Qs,Jd,7c,1,1
Kc,Qs,Jc,7s,1,1
Kc,Qs,Jc,7h,1,1
Kc,Qs,Jc,7d,1,1
Kc,Qs,Jc,7c,1,1
Kc,Qh,Js,7s,1,1
Kc,Qh,Js,7h,1,1
Kc,Qh,Js,7d,1,1
Kc,Qh,Js,7c,1,1
Kc,Qh,Jh,7s,1,1
Kc,Qh,Jh,7h,1,1
Kc,Qh,Jh,7d,1,1
Kc,Qh,Jh,7c,1,1
Kc,Qh,Jd,7s,1,1
Kc,Qh,Jd,7h,1,1
Kc,Qh,Jd,7d,1,1
Kc,Qh,Jd,7c,1,1
Kc,Qh,Jc,7s,1,1
Kc,Qh,Jc,7h,1,1
Kc,Qh,Jc,7d,1,1
Kc,Qh,Jc,7c,1,1
Kc,Qd,Js,7s,1,1
Kc,Qd,Js,7h,1,1
Kc,Qd,Js,7d,1,1
Kc,Qd,Js,7c,1,1
Kc,Qd,Jh,7s,1,1
Kc,Qd,Jh,7h,1,1
Kc,Qd,Jh,7d,1,1
Kc,Qd,Jh,7c,1,1
Kc,Qd,Jd,7s,1,1
Kc,Qd,Jd,7h,1,1
Kc,Qd,Jd,7d,1,1
Kc,Qd,Jd,7c,1,1
Kc,Qd,Jc,7s,1,1
Kc,Qd,Jc,7h,1,1
Kc,Qd,Jc,7d,1,1
Kc,Qd,Jc,7c,1,1
Kc,Qc,Js,7s,1,1
Kc,Qc,Js,7h,1,1
Kc,Qc,Js,7d,1,1
Kc,Qc,Js,7c,1,1
Kc,Qc,Jh,7s,1,1
Kc,Qc,Jh,7h,1,1
Kc,Qc,Jh,7d,1,1
Kc,Qc,Jh,7c,1,1
Kc,Qc,Jd,7s,1,1
Kc,Qc,Jd,7h,1,1
Kc,Qc,Jd,7d,1,1
Kc,Qc,Jd,7c,1,1
Kc,Qc,Jc,7s,1,1
Kc,Qc,Jc,7h,1,1
Kc,Qc,Jc,7d,1,1
Kc,Qc,Jc,7c,1,1
Ks,Qs,Js,6s,1,2
Ks,Qs,Js,6h,1,2
Ks,Qs,Js,6d,1,2
Ks,Qs,Js,6c,1,2
Ks,Qs,Jh,6s,1,2
Ks,Qs,Jh,6h,1,2
Ks,Qs,Jh,6d,1,2
Ks,Qs,Jh,6c,1,2
Ks,Qs,Jd,6s,1,2
Ks,Qs,Jd,6h,1,2
Ks,Qs,Jd,6d,1,2
Ks,Qs,Jd,6c,1,2
Ks,Qs,Jc,6s,1,2
Ks,Qs,Jc,6h,1,2
Ks,Qs,Jc,6d,1,2
Ks,Qs,Jc,6c,1,2
Ks,Qh,Js,6s,1,2
Ks,Qh,Js,6h,1,2
Ks,Qh,Js,6d,1,2
Ks,Qh,Js,6c,1,2
Ks,Qh,Jh,6s,1,2
Ks,Qh,Jh,6h,1,2
Ks,Qh,Jh,6d,1,2
Ks,Qh,Jh,6c,1,2
Ks,Qh,Jd,6s,1,2
Ks,Qh,Jd,6h,1,2
Ks,Qh,Jd,6d,1,2
Ks,Qh,Jd,6c,1,2
Ks,Qh,Jc,6s,1,2
Ks,Qh,Jc,6h,1,2
Ks,Qh,Jc,6d,1,2
Ks,Qh,Jc,6c,1,2
Ks,Qd,Js,6s,1,2
Ks,Qd,Js,6h,1,2
Ks,Qd,Js,6d,1,2
Ks,Qd,Js,6c,1,2
Ks,Qd,Jh,6s,1,2
Ks,Qd,Jh,6h,1,2
Ks,Qd,Jh,6d,1,2
Ks,Qd,Jh,6c,1,2
Ks,Qd,Jd,6s,1,2
Ks,Qd,Jd,6h,1,2
Ks,Qd,Jd,6d,1,2
Ks,Qd,Jd,6c,1,2
Ks,Qd,Jc,6s,1,2
Ks,Qd,Jc,6h,1,2
Ks,Qd,Jc,6d,1,2
Ks,Qd,Jc,6c,1,2
Ks,Qc,Js,6s,1,2
Ks,Qc,Js,6h,1,2
Ks,Qc,Js,6d,1,2
Ks,Qc,Js,6c,1,2
Ks,Qc,Jh,6s,1,2
Ks,Qc,Jh,6h,1,2
Ks,Qc,Jh,6d,1,2
Ks,Qc,Jh,6c,1,2
Ks,Qc,Jd,6s,1,2
Ks,Qc,Jd,6h,1,2
Ks,Qc,Jd,6d,1,2
Ks,Qc,Jd,6c,1,2
Ks,Qc,Jc,6s,1,2
Ks,Qc,Jc,6h,1,2
Ks,Qc,Jc,6d,1,2
Ks,Qc,Jc,6c,1,2
Kh,Qs,Js,6s,1,2
Kh,Qs,Js,6h,1,2
Kh,Qs,Js,6d,1,2
Kh,Qs,Js,6c,1,2
Kh,Qs,Jh,6s,1,2
Kh,Qs,Jh,6h,1,2
Kh,Qs,Jh,6d,1,2
Kh,Qs,Jh,6c,1,2
Kh,Qs,Jd,6s,1,2
Kh,Qs,Jd,6h,1,2
Kh,Qs,Jd,6d,1,2
Kh,Qs,Jd,6c,1,2
Kh,Qs,Jc,6s,1,2
Kh,Qs,Jc,6h,1,2
Kh,Qs,Jc,6d,1,2
Kh,Qs,Jc,6c,1,2
Kh,Qh,Js,6s,1,2
Kh,Qh,Js,6h,1,2
Kh,Qh,Js,6d,1,2
Kh,Qh,Js,6c,1,2
Kh,Qh,Jh,6s,1,2
Kh,Qh,Jh,6h,1,2
Kh,Qh,Jh,6d,1,2
Kh,Qh,Jh,6c,1,2
Kh,Qh,Jd,6s,1,2
Kh,Qh,Jd,6h,1,2
Kh,Qh,Jd,6d,1,2
Kh,Qh,Jd,6c,1,2
Kh,Qh,Jc,6s,1,2
Kh,Qh,Jc,6h,1,2
Kh,Qh,Jc,6d,1,2
Kh,Qh,Jc,6c,1,2
Kh,Qd,Js,6s,1,2
Kh,Qd,Js,6h,1,2
Kh,Qd,Js,6d,1,2
Kh,Qd,Js,6c,1,2
Kh,Qd,Jh,6s,1,2
Kh,Qd,Jh,6h,1,2
Kh,Qd,Jh,6d,1,2
Kh,Qd,Jh,6c,1,2
Kh,Qd,Jd,6s,1,2
Kh,Qd,Jd,6h,1,2
Kh,Qd,Jd,6d,1,2
Kh,Qd,Jd,6c,1,2
Kh,Qd,Jc,6s,1,2
Kh,Qd,Jc,6h,1,2
Kh,Qd,Jc,6d,1,2
Kh,Qd,Jc,6c,1,2
Kh,Qc,Js,6s,1,2
Kh,Qc,Js,6h,1,2
Kh,Qc,Js,6d,1,2
Kh,Qc,Js,6c,1,2
Kh,Qc,Jh,6s,1,2
Kh,Qc,Jh,6h,1,2
Kh,Qc,Jh,6d,1,2
Kh,Qc,Jh,6c,1,2
Kh,Qc,Jd,6s,1,2
Kh,Qc,Jd,6h,1,2
Kh,Qc,Jd,6d,1,2
Kh,Qc,Jd,6c,1,2
Kh,Qc,Jc,6s,1,2
Kh,Qc,Jc,6h,1,2
Kh,Qc,Jc,6d,1,2
Kh,Qc,Jc,6c,1,2
Kd,Qs,Js,6s,1,2
Kd,Qs,Js,6h,1,2
Kd,Qs,Js,6d,1,2
Kd,Qs,Js,6c,1,2
Kd,Qs,Jh,6s,1,2
Kd,Qs,Jh,6h,1,2
Kd,Qs,Jh,6d,1,2
Kd,Qs,Jh,6c,1,2
Kd,Qs,Jd,6s,1,2
Kd,Qs,Jd,6h,1,2
Kd,Qs,Jd,6d,1,2
Kd,Qs,Jd,6c,1,2
Kd,Qs,Jc,6s,1,2
Kd,Qs,Jc,6h,1,2
Kd,Qs,Jc,6d,1,2
Kd,Qs,Jc,6c,1,2
Kd,Qh,Js,6s,1,2
Kd,Qh,Js,6h,1,2
Kd,Qh,Js,6d,1,2
Kd,Qh,Js,6c,1,2
Kd,Qh,Jh,6s,1,2
Kd,Qh,Jh,6h,1,2
Kd,Qh,Jh,6d,1,2
Kd,Qh,Jh,6c,1,2
Kd,Qh,Jd,6s,1,2
Kd,Qh,Jd,6h,1,2
Kd,Qh,Jd,6d,1,2
Kd,Qh,Jd,6c,1,2
Kd,Qh,Jc,6s,1,2
Kd,Qh,Jc,6h,1,2
Kd,Qh,Jc,6d,1,2
Kd,Qh,Jc,6c,1,2
Kd,Qd,Js,6s,1,2
Kd,Qd,Js,6h,1,2
Kd,Qd,Js,6d,1,2
Kd,Qd,Js,6c,1,2
Kd,Qd,Jh,6s,1,2
Kd,Qd,Jh,6h,1,2
Kd,Qd,Jh,6d,1,2
Kd,Qd,Jh,6c,1,2
Kd,Qd,Jd,6s,1,2
Kd,Qd,Jd,6h,1,2
Kd,Qd,Jd,6d,1,2
Kd,Qd,Jd,6c,1,2
Kd,Qd,Jc,6s,1,2
Kd,Qd,Jc,6h,1,2
Kd,Qd,Jc,6d,1,2
Kd,Qd,Jc,6c,1,2
Kd,Qc,Js,6s,1,2
Kd,Qc,Js,6h,1,2
Kd,Qc,Js,6d,1,2
Kd,Qc,Js,6c,1,2
Kd,Qc,Jh,6s,1,2
Kd,Qc,Jh,6h,1,2
Kd,Qc,Jh,6d,1,2
Kd,Qc,Jh,6c,1,2
Kd,Qc,Jd,6s,1,2
Kd,Qc,Jd,6h,1,2
Kd,Qc,Jd,6d,1,2
Kd,Qc,Jd,6c,1,2
Kd,Qc,Jc,6s,1,2
Kd,Qc,Jc,6h,1,2
Kd,Qc,Jc,6d,1,2
Kd,Qc,Jc,6c,1,2
Kc,Qs,Js,6s,1,2
Kc,Qs,Js,6h,1,2
Kc,Qs,Js,6d,1,2
Kc,Qs,Js,6c,1,2
Kc,Qs,Jh,6s,1,2
Kc,Qs,Jh,6h,1,2
Kc,Qs,Jh,6d,1,2
Kc,Qs,Jh,6c,1,2
Kc,Qs,Jd,6s,1,2
Kc,Qs,Jd,6h,1,2
Kc,Qs,Jd,6d,1,2
Kc,Qs,Jd,6c,1,2
Kc,Qs,Jc,6s,1,2
Kc,Qs,Jc,6h,1,2
Kc,Qs,Jc,6d,1,2
Kc,Qs,Jc,6c,1,2
Kc,Qh,Js,6s,1,2
Kc,Qh,Js,6h,1,2
Kc,Qh,Js,6d,1,2
Kc,Qh,Js,6c,1,2
Kc,Qh,Jh,6s,1,2
Kc,Qh,Jh,6h,1,2
Kc,Qh,Jh,6d,1,2
Kc,Qh,Jh,6c,1,2
Kc,Qh,Jd,6s,1,2
Kc,Qh,Jd,6h,1,2
Kc,Qh,Jd,6d,1,2
Kc,Qh,Jd,6c,1,2
Kc,Qh,Jc,6s,1,2
Kc,Qh,Jc,6h,1,2
Kc,Qh,Jc,6d,1,2
Kc,Qh,Jc,6c,1,2
Kc,Qd,Js,6s,1,2
Kc,Qd,Js,6h,1,2
Kc,Qd,Js,6d,1,2
Kc,Qd,Js,6c,1,2
Kc,Qd,Jh,6s,1,2
Kc,Qd,Jh,6h,1,2
Kc,Qd,Jh,6d,1,2
Kc,Qd,Jh,6c,1,2
Kc,Qd,Jd,6s,1,2
Kc,Qd,Jd,6h,1,2
Kc,Qd,Jd,6d,1,2
Kc,Qd,Jd,6c,1,2
Kc,Qd,Jc,6s,1,2
Kc,Qd,Jc,6h,1,2
Kc,Qd,Jc,6d,1,2
Kc,Qd,Jc,6c,1,2
Kc,Qc,Js,6s,1,2
Kc,Qc,Js,6h,1,2
Kc,Qc,Js,6d,1,2
Kc,Qc,Js,6c,1,2
Kc,Qc,Jh,6s,1,2
Kc,Qc,Jh,6h,1,2
Kc,Qc,Jh,6d,1,2
Kc,Qc,Jh,6c,1,2
Kc,Qc,Jd,6s,1,2
Kc,Qc,Jd,6h,1,2
Kc,Qc,Jd,6d,1,2
Kc,Qc,Jd,6c,1,2
Kc,Qc,Jc,6s,1,2
Kc,Qc,Jc,6h,1,2
Kc,Qc,Jc,6d,1,2
Kc,Qc,Jc,6c,1,2
Ks,Qs,Js,5s,1,3
Ks,Qs,Js,5h,1,3
Ks,Qs,Js,5d,1,3
Ks,Qs,Js,5c,1,3
Ks,Qs,Jh,5s,1,3
Ks,Qs,Jh,5h,1,3
Ks,Qs,Jh,5d,1,3
Ks,Qs,Jh,5c,1,3
Ks,Qs,Jd,5s,1,3
Ks,Qs,Jd,5h,1,3
Ks,Qs,Jd,5d,1,3
Ks,Qs,Jd,5c,1,3
Ks,Qs,Jc,5s,1,3
Ks,Qs,Jc,5h,1,3
Ks,Qs,Jc,5d,1,3
Ks,Qs,Jc,5c,1,3
Ks,Qh,Js,5s,1,3
Ks,Qh,Js,5h,1,3
Ks,Qh,Js,5d,1,3
Ks,Qh,Js,5c,1,3
Ks,Qh,Jh,5s,1,3
Ks,Qh,Jh,5h,1,3
Ks,Qh,Jh,5d,1,3
Ks,Qh,Jh,5c,1,3
Ks,Qh,Jd,5s,1,3
Ks,Qh,Jd,5h,1,3
Ks,Qh,Jd,5d,1,3
Ks,Qh,Jd,5c,1,3
Ks,Qh,Jc,5s,1,3
Ks,Qh,Jc,5h,1,3
Ks,Qh,Jc,5d,1,3
Ks,Qh,Jc,5c,1,3
Ks,Qd,Js,5s,1,3
Ks,Qd,Js,5h,1,3
Ks,Qd,Js,5d,1,3
Ks,Qd,Js,5c,1,3
Ks,Qd,Jh,5s,1,3
Ks,Qd,Jh,5h,1,3
Ks,Qd,Jh,5d,1,3
Ks,Qd,Jh,5c,1,3
Ks,Qd,Jd,5s,1,3
Ks,Qd,Jd,5h,1,3
Ks,Qd,Jd,5d,1,3
Ks,Qd,Jd,5c,1,3
Ks,Qd,Jc,5s,1,3
Ks,Qd,Jc,5h,1,3
Ks,Qd,Jc,5d,1,3
Ks,Qd,Jc,5c,1,3
Ks,Qc,Js,5s,1,3
Ks,Qc,Js,5h,1,3
Ks,Qc,Js,5d,1,3
Ks,Qc,Js,5c,1,3
Ks,Qc,Jh,5s,1,3
Ks,Qc,Jh,5h,1,3
Ks,Qc,Jh,5d,1,3
Ks,Qc,Jh,5c,1,3
Ks,Qc,Jd,5s,1,3
Ks,Qc,Jd,5h,1,3
Ks,Qc,Jd,5d,1,3
Ks,Qc,Jd,5c,1,3
Ks,Qc,Jc,5s,1,3
Ks,Qc,Jc,5h,1,3
Ks,Qc,Jc,5d,1,3
Ks,Qc,Jc,5c,1,3
Kh,Qs,Js,5s,1,3
Kh,Qs,Js,5h,1,3
Kh,Qs,Js,5d,1,3
Kh,Qs,Js,5c,1,3
Kh,Qs,Jh,5s,1,3
Kh,Qs,Jh,5h,1,3
Kh,Qs,Jh,5d,1,3
Kh,Qs,Jh,5c,1,3
Kh,Qs,Jd,5s,1,3
Kh,Qs,Jd,5h,1,3
Kh,Qs,Jd,5d,1,3
Kh,Qs,Jd,5c,1,3
Kh,Qs,Jc,5s,1,3
Kh,Qs,Jc,5h,1,3
Kh,Qs,Jc,5d,1,3
Kh,Qs,Jc,5c,1,3
Kh,Qh,Js,5s,1,3
Kh,Qh,Js,5h,1,3
Kh,Qh,Js,5d,1,3
Kh,Qh,Js,5c,1,3
Kh,Qh,Jh,5s,1,3
Kh,Qh,Jh,5h,1,3
Kh,Qh,Jh,5d,1,3
Kh,Qh,Jh,5c,1,3
Kh,Qh,Jd,5s,1,3
Kh,Qh,Jd,5h,1,3
Kh,Qh,Jd,5d,1,3
Kh,Qh,Jd,5c,1,3
Kh,Qh,Jc,5s,1,3
Kh,Qh,Jc,5h,1,3
Kh,Qh,Jc,5d,1,3
Kh,Qh,Jc,5c,1,3
Kh,Qd,Js,5s,1,3
Kh,Qd,Js,5h,1,3
Kh,Qd,Js,5d,1,3
Kh,Qd,Js,5c,1,3
Kh,Qd,Jh,5s,1,3
Kh,Qd,Jh,5h,1,3
Kh,Qd,Jh,5d,1,3
Kh,Qd,Jh,5c,1,3
Kh,Qd,Jd,5s,1,3
Kh,Qd,Jd,5h,1,3
Kh,Qd,Jd,5d,1,3
Kh,Qd,Jd,5c,1,3
Kh,Qd,Jc,5s,1,3
Kh,Qd,Jc,5h,1,3
Kh,Qd,Jc,5d,1,3
Kh,Qd,Jc,5c,1,3
Kh,Qc,Js,5s,1,3
Kh,Qc,Js,5h,1,3
Kh,Qc,Js,5d,1,3
Kh,Qc,Js,5c,1,3
Kh,Qc,Jh,5s,1,3
Kh,Qc,Jh,5h,1,3
Kh,Qc,Jh,5d,1,3
Kh,Qc,Jh,5c,1,3
Kh,Qc,Jd,5s,1,3
Kh,Qc,Jd,5h,1,3
Kh,Qc,Jd,5d,1,3
Kh,Qc,Jd,5c,1,3
Kh,Qc,Jc,5s,1,3
Kh,Qc,Jc,5h,1,3
Kh,Qc,Jc,5d,1,3
Kh,Qc,Jc,5c,1,3
Kd,Qs,Js,5s,1,3
Kd,Qs,Js,5h,1,3
Kd,Qs,Js,5d,1,3
Kd,Qs,Js,5c,1,3
Kd,Qs,Jh,5s,1,3
Kd,Qs,Jh,5h,1,3
Kd,Qs,Jh,5d,1,3
Kd,Qs,Jh,5c,1,3
Kd,Qs,Jd,5s,1,3
Kd,Qs,Jd,5h,1,3
Kd,Qs,Jd,5d,1,3
Kd,Qs,Jd,5c,1,3
Kd,Qs,Jc,5s,1,3
Kd,Qs,Jc,5h,1,3
Kd,Qs,Jc,5d,1,3
Kd,Qs,Jc,5c,1,3
Kd,Qh,Js,5s,1,3
Kd,Qh,Js,5h,1,3
Kd,Qh,Js,5d,1,3
Kd,Qh,Js,5c,1,3
Kd,Qh,Jh,5s,1,3
Kd,Qh,Jh,5h,1,3
Kd,Qh,Jh,5d,1,3
Kd,Qh,Jh,5c,1,3
Kd,Qh,Jd,5s,1,3
Kd,Qh,Jd,5h,1,3
Kd,Qh,Jd,5d,1,3
Kd,Qh,Jd,5c,1,3
Kd,Qh,Jc,5s,1,3
Kd,Qh,Jc,5h,1,3
Kd,Qh,Jc,5d,1,3
Kd,Qh,Jc,5c,1,3
Kd,Qd,Js,5s,1,3
Kd,Qd,Js,5h,1,3
Kd,Qd,Js,5d,1,3
Kd,Qd,Js,5c,1,3
Kd,Qd,Jh,5s,1,3
Kd,Qd,Jh,5h,1,3
Kd,Qd,Jh,5d,1,3
Kd,Qd,Jh,5c,1,3
Kd,Qd,Jd,5s,1,3
Kd,Qd,Jd,5h,1,3
Kd,Qd,Jd,5d,1,3
Kd,Qd,Jd,5c,1,3
Kd,Qd,Jc,5s,1,3
Kd,Qd,Jc,5h,1,3
Kd,Qd,Jc,5d,1,3
Kd,Qd,Jc,5c,1,3
Kd,Qc,Js,5s,1,3
Kd,Qc,Js,5h,1,3
Kd,Qc,Js,5d,1,3
Kd,Qc,Js,5c,1,3
Kd,Qc,Jh,5s,1,3
Kd,Qc,Jh,5h,1,3
Kd,Qc,Jh,5d,1,3
Kd,Qc,Jh,5c,1,3
Kd,Qc,Jd,5s,1,3
Kd,Qc,Jd,5h,1,3
Kd,Qc,Jd,5d,1,3
Kd,Qc,Jd,5c,1,3
Kd,Qc,Jc,5s,1,3
Kd,Qc,Jc,5h,1,3
Kd,Qc,Jc,5d,1,3
Kd,Qc,Jc,5c,1,3
Kc,Qs,Js,5s,1,3
Kc,Qs,Js,5h,1,3
Kc,Qs,Js,5d,1,3
Kc,Qs,Js,5c,1,3
Kc,Qs,Jh,5s,1,3
Kc,Qs,Jh,5h,1,3
Kc,Qs,Jh,5d,1,3
Kc,Qs,Jh,5c,1,3
Kc,Qs,Jd,5s,1,3
Kc,Qs,Jd,5h,1,3
Kc,Qs,Jd,5d,1,3
Kc,Qs,Jd,5c,1,3
Kc,Qs,Jc,5s,1,3
Kc,Qs,Jc,5h,1,3
Kc,Qs,Jc,5d,1,3
Kc,Qs,Jc,5c,1,3
Kc,Qh,Js,5s,1,3
Kc,Qh,Js,5h,1,3
Kc,Qh,Js,5d,1,3
Kc,Qh,Js,5c,1,3
Kc,Qh,Jh,5s,1,3
Kc,Qh,Jh,5h,1,3
Kc,Qh,Jh,5d,1,3
Kc,Qh,Jh,5c,1,3
Kc,Qh,Jd,5s,1,3
Kc,Qh,Jd,5h,1,3
Kc,Qh,Jd,5d,1,3
Kc,Qh,Jd,5c,1,3
Kc,Qh,Jc,5s,1,3
Kc,Qh,Jc,5h,1,3
Kc,Qh,Jc,5d,1,3
Kc,Qh,Jc,5c,1,3
Kc,Qd,Js,5s,1,3
Kc,Qd,Js,5h,1,3
Kc,Qd,Js,5d,1,3
Kc,Qd,Js,5c,1,3
Kc,Qd,Jh,5s,1,3
Kc,Qd,Jh,5h,1,3
Kc,Qd,Jh,5d,1,3
Kc,Qd,Jh,5c,1,3
Kc,Qd,Jd,5s,1,3
